8.486203934967888043e-12 2.703725840356173625e-13 1.352456592198692259e-13 2.944029742342414112e-14 1.299089426417065552e-14 6.886658458029907501e-15 2.817444559855217056e-15 9.753938351910612820e-16 1.095226756079802118e-15 7.349994589395913893e-16 4.734852672258424292e-16 2.759520431146602564e-16 1.674319052458800735e-16 9.634818958182097189e-17 3.865891208312511814e-17 1.611416525376142644e-17 4.947005223606261252e-17 3.946507536792975779e-17 3.227729077095001434e-17 1.974090131797422368e-17 1.370193612999370653e-17 9.316648586042422872e-18 5.548699986384699491e-18 2.499159462634168686e-18 8.730385330243918176e-19 4.039142224524474144e-19
1.045894939455332226e-11 3.273037950770486211e-13 1.638661658369136062e-13 3.509618501735874751e-14 1.539057594939335339e-14 8.108122996443310121e-15 3.308099048065126963e-15 1.145533690038501565e-15 1.290041940355260945e-15 8.654097370129135376e-16 5.570308126454972616e-16 3.240345529651260276e-16 1.960931648154822734e-16 1.124580074239624330e-16 4.469459594342050911e-17 1.852429493248053254e-17 5.421934555657165086e-17 4.323467136128267172e-17 3.535018682863099108e-17 2.160639050795176577e-17 1.498996040755169531e-17 1.018780136476630904e-17 6.064057534354787557e-18 2.730524728253468811e-18 9.481256789963140801e-19 4.387322109850807556e-19
1.279272055464693625e-11 3.935505521360564441e-13 1.971627449799077953e-13 4.158608201499402548e-14 1.813427216666883597e-14 9.495732300409102240e-15 3.861882566314892174e-15 1.337332226961659598e-15 1.510903840381681530e-15 1.013532728930135427e-15 6.520433639317643271e-16 3.787656786720237409e-16 2.287526141399466089e-16 1.308347478578265484e-16 5.159259507376154392e-17 2.128237148520696690e-17 5.894574018777440201e-17 4.697283051112364278e-17 3.839521615491363140e-17 2.345224091466454548e-17 1.626294498496217985e-17 1.104818736711327612e-17 6.572293904886450473e-18 2.958468375447569099e-18 1.020866395279670554e-18 4.724514520147811453e-19
1.552263259897805668e-11 4.697414985279901283e-13 2.354168952614759673e-13 4.891700380753847274e-14 2.122276482078924988e-14 1.105080097203620959e-14 4.479338576655238626e-15 1.550957714932169084e-15 1.758546949878876429e-15 1.179705177293522240e-15 7.586975959000220777e-16 4.403220147585880586e-16 2.655303920100965972e-16 1.515440483988360821e-16 5.938831364297301991e-17 2.440375986443006009e-17 6.355274889344044243e-17 5.059547971419538501e-17 4.133763565673465166e-17 2.523136544833611604e-17 1.748918965939385628e-17 1.187571392921207512e-17 7.060202554220241891e-18 3.177144189279040545e-18 1.089315832853443488e-18 5.041660243316440750e-19
1.869682191172216526e-11 5.559966254163719679e-13 2.786134989746278540e-13 5.703272727520266451e-14 2.463623772645519373e-14 1.276346829951663279e-14 5.154928335000732687e-15 1.784321632201734328e-15 2.031091518675616292e-15 1.362885798118531944e-15 8.765009973739283537e-16 5.084268856259969515e-16 3.062927683496090009e-16 1.745549841074694215e-16 6.808207366308822129e-17 2.789232991381483361e-17 6.791232512838902637e-17 5.400102044283940483e-17 4.408628317653965033e-17 2.688890734726371638e-17 1.862966986844555679e-17 1.264473800717715065e-17 7.512792500223599312e-18 3.379786291905713861e-18 1.151277373353234430e-18 5.328640024852286882e-19
2.237320883172835119e-11 6.518413840871873614e-13 3.265445080827539184e-13 6.577957634528835521e-14 2.831447963773596231e-14 1.460621137726879719e-14 5.878807154596683314e-15 2.034260154958408115e-15 2.326121773225295377e-15 1.561519585076000295e-15 1.004485390310051840e-15 5.825698960471305510e-16 3.507512586094165559e-16 1.996792460522129581e-16 7.762136054879604263e-17 3.173012827541084068e-17 7.193264367692973435e-17 5.710538775700411328e-17 4.657350435368935586e-17 2.837591234273830537e-17 1.965174881227533193e-17 1.333341017850160598e-17 7.917282210491439265e-18 3.560721445282324379e-18 1.204846172801259157e-18 5.576548859933584444e-19
2.659507888258748942e-11 7.559112932082540488e-13 3.785604898319086142e-13 7.486505865477460151e-14 3.214957746546646937e-14 1.652807616112537561e-14 6.632824845644007391e-15 2.294917946896561048e-15 2.637420954441454131e-15 1.771482069015739990e-15 1.140034261282359597e-15 6.613483247912627641e-16 3.980992747964081473e-16 2.264970471217808574e-16 8.786292602785081816e-17 3.586326617344627147e-17 7.552063427248718187e-17 5.982640490030233817e-17 4.872998194081781048e-17 2.964075600845032747e-17 2.051418901356353476e-17 1.391246645867079978e-17 8.256163982664571949e-18 3.712002006566993318e-18 1.247915478004797145e-18 5.775883144708142593e-19
3.139442300461910089e-11 8.655922625988249033e-13 4.333141242086431204e-13 8.379920786001939410e-14 3.595410128464237147e-14 1.844770866813523734e-14 7.388377398967541252e-15 2.556611094863372983e-15 2.956860187133931124e-15 1.987691562052710222e-15 1.280052255255249112e-15 7.429565163323826013e-16 4.472518889765425852e-16 2.544056387514458565e-16 9.857323096246987823e-17 4.019116552378778923e-17 7.857306364330460605e-17 6.207003089086543760e-17 5.046408707893540473e-17 3.062887758554247093e-17 2.117663426583900433e-17 1.435440293715804735e-17 8.513846705891543529e-18 3.826864140005717548e-18 1.278646577746677535e-18 5.917441466690926402e-19
3.679715148663339969e-11 9.768514189526330310e-13 4.887941949479995398e-13 9.182552394903603535e-14 3.945196369539573597e-14 2.024278760811099581e-14 8.102024676234528471e-15 2.805824098422417775e-15 3.271409634662155831e-15 2.201476441099186834e-15 1.419025249661522636e-15 8.242470336644996798e-16 4.963569092664567900e-16 2.823566258215595183e-16 1.093689071932642336e-16 4.457456853515502623e-17 8.100374157514376559e-17 6.376618459852332632e-17 5.171631340592387346e-17 3.129289611024992103e-17 2.160393449494791481e-17 1.463012011012627344e-17 8.672495040681134731e-18 3.897210123382847682e-18 1.294122779209118244e-18 5.988465459579985213e-19
4.290760994621498504e-11 1.083872033078187361e-12 5.419820498604870342e-13 9.783594673820134383e-14 4.223311118826912898e-14 2.173774772788046394e-14 8.713900975974833756e-15 3.023876375898559118e-15 3.565131752831896355e-15 2.402381784615950833e-15 1.550423523772811702e-15 9.016231207098553772e-16 5.432841857386038199e-16 3.091941059731850119e-16 1.198010036964932026e-16 4.881940099678690358e-17 8.273951016937692047e-17 6.484077477498349656e-17 5.241690643676586918e-17 3.157912083738455111e-17 2.175725221569087497e-17 1.471056298570706114e-17 8.711711993392137390e-18 3.913847181715926920e-18 1.292638528344758635e-18 5.981356530625279644e-19
4.969886517561875886e-11 1.182430282997051702e-12 5.907317509006237382e-13 1.015874987274843541e-13 4.412035129067179129e-14 2.283612969976712809e-14 9.186076559761987447e-15 3.197310254999643667e-15 3.821496913323430799e-15 2.579320161170902537e-15 1.667036315292714964e-15 9.708180919330809830e-16 5.854776186124665728e-16 3.334219155803468762e-16 1.292823522988322333e-16 5.268735464108783186e-17 8.377584288203949309e-17 6.524185575977682380e-17 5.252474099183601596e-17 3.144935601013002009e-17 2.160046074262536335e-17 1.457138884149330636e-17 8.613232670337402576e-18 3.867989660568002189e-18 1.271406504694563570e-18 5.882598983327068765e-19
5.714258761174095334e-11 1.269337234850315873e-12 6.330752303637310431e-13 1.030872980502486092e-13 4.507189303533415661e-14 2.349624885741276751e-14 9.495276930970330964e-15 3.316655776673465178e-15 4.023982210664258707e-15 2.720848677911564776e-15 1.761409757628096027e-15 1.027474408628379445e-15 6.202340185979421192e-16 3.534915545405336526e-16 1.372109850796978631e-16 5.593719095574607241e-17 8.407239721438567702e-17 6.492079114344274790e-17 5.196909059418982367e-17 3.085081379989484192e-17 2.109382000923126308e-17 1.417905489849332372e-17 8.357351170344717161e-18 3.749188247153762128e-18 1.227328158195485438e-18 5.678612631937718472e-19
6.520317867370367762e-11 1.338921282838761568e-12 6.660273261685140984e-13 1.019053186099547132e-13 4.487743144429581044e-14 2.360569740245548246e-14 9.597584520648786842e-15 3.366629062794421636e-15 4.154643703038350752e-15 2.814975351117256885e-15 1.825782966038214037e-15 1.066967215793272185e-15 6.447707361840059562e-16 3.678077719331142113e-16 1.429428548770051614e-16 5.830066492918357127e-17 8.366546293234244483e-17 6.388808844907632459e-17 5.071905124946066520e-17 2.974707094087967121e-17 2.020199567967769815e-17 1.350457411994527156e-17 7.923128227410320406e-18 3.547904234356064006e-18 1.157533917529916176e-18 5.355422364545448368e-19
7.386755773118859440e-11 1.386444785050366043e-12 6.868356714110410943e-13 9.771760482478936825e-14 4.338265654752361121e-14 2.307504122669041229e-14 9.456379658075927334e-15 3.334471201724409812e-15 4.196318299116246848e-15 2.849928511756306132e-15 1.852495115644922306e-15 1.084917889569824358e-15 6.564838035396173791e-16 3.748783789005921521e-16 1.459014856037002556e-16 5.953700826482558156e-17 8.290809257312331225e-17 6.270393628992705533e-17 4.935607537857900791e-17 2.847566486495182662e-17 1.915543362643119987e-17 1.269562863624625737e-17 7.390889039197141440e-18 3.299796191629172029e-18 1.071609793257398242e-18 4.957870120078338379e-19
8.247208454309392431e-11 1.408135199751680574e-12 6.935548504785083142e-13 9.047287902893433014e-14 4.053564638683781610e-14 2.185449743511842232e-14 9.049246526274904048e-15 3.212366224196723907e-15 4.137664632783206411e-15 2.818218662179827897e-15 1.836714943070649474e-15 1.078523782645101231e-15 6.536552470372273947e-16 3.737736919275255966e-16 1.457523298957447851e-16 5.951309922346153466e-17 8.186466423095942096e-17 6.163936077659295320e-17 4.830719089032795737e-17 2.749160652863402697e-17 1.831283592327768202e-17 1.201149312405064526e-17 6.911082936567605223e-18 3.069718238174142522e-18 9.877900931738180227e-19 4.570057300374804012e-19
9.013566680328175299e-11 1.402115132407180141e-12 6.853212297214561125e-13 8.035634984045877497e-14 3.638300157358262705e-14 1.994877605374771469e-14 8.372197375402842395e-15 2.997949182125124898e-15 3.972426372365532353e-15 2.715381963031860672e-15 1.775609351861900858e-15 1.046090584455007060e-15 6.352608573089160331e-16 3.638439317153112752e-16 1.422125945294509768e-16 5.811817265767259171e-17 7.987192347800012181e-17 6.004621734180437338e-17 4.698943742576503021e-17 2.655700455171919992e-17 1.758937316080686642e-17 1.145712125765040821e-17 6.519849974220405427e-18 2.878440918625630759e-18 9.101293610141499872e-19 4.210784325870938330e-19
9.654387324299362686e-11 1.369683876852295985e-12 6.627252865113288823e-13 6.784246825049433817e-14 3.112250958965082039e-14 1.742798829956364684e-14 7.444091435961885291e-15 2.695908851709118693e-15 3.702774597056751261e-15 2.542603763366042319e-15 1.669814346824897390e-15 9.879819866307973289e-16 6.015988047437520164e-16 3.453259928455068418e-16 1.353808173873851938e-16 5.538844211580232011e-17 7.659163063852560485e-17 5.756570106948255704e-17 4.503739273507100507e-17 2.538319158449078642e-17 1.676809589030789715e-17 1.088926335576357778e-17 6.158777599959377281e-18 2.709460475290340897e-18 8.382192582846364255e-19 3.878103882278273312e-19
1.014745076897484023e-10 1.314499299859140899e-12 6.281534922807115529e-13 5.372487548769291146e-14 2.508077467552025914e-14 1.442758153248990984e-14 6.308943554873448242e-15 2.319647539520516324e-15 3.340467732248431901e-15 2.306496223523691187e-15 1.523400200102124185e-15 9.065155503346908040e-16 5.539177560403823475e-16 3.189195471148601556e-16 1.255561249108641614e-16 5.144770169499761751e-17 7.202059863637268523e-17 5.416512861702197858e-17 4.239558846236185288e-17 2.389149642125155542e-17 1.577381437587594270e-17 1.023611232931468348e-17 5.776100208936765307e-18 2.537602014163928670e-18 7.717470245186443208e-19 3.570598406967208658e-19
1.048089203033550299e-10 1.241693380048049687e-12 5.847571051891687030e-13 3.912537464652232655e-14 1.873257592791076611e-14 1.116209330312661874e-14 5.038514893979824379e-15 1.891259881192783634e-15 2.903430541525735313e-15 2.019503406174319601e-15 1.343350450396020347e-15 8.057697571493521366e-16 4.947225353497799566e-16 2.859959577608688575e-16 1.132624424756626988e-16 4.650941716936727710e-17 6.635038451686429620e-17 4.997335585634006841e-17 3.915486410024664135e-17 2.210461767848103259e-17 1.460813828973857566e-17 9.488315393110866463e-18 5.357255735106965955e-18 2.354124470767835130e-18 7.102983958339541251e-19 3.286255286251579123e-19
1.065825330617382700e-10 1.156876473720076336e-12 5.361968031447513097e-13 2.563489018671122181e-14 1.272177961659302638e-14 7.935470962420741340e-15 3.739274304584168274e-15 1.444060289917520044e-15 2.418435507177881201e-15 1.698701041978630174e-15 1.140747067947793524e-15 6.911424183551683954e-16 4.272439815685234849e-16 2.483619707552225420e-16 9.916682168412707730e-17 4.084177823086201683e-17 5.991274634538265839e-17 4.522163566776176414e-17 3.549292613232245252e-17 2.010521095756470280e-17 1.331835408593422304e-17 8.670092331927760337e-18 4.908778521232987181e-18 2.160168420485360517e-18 6.535687037633946661e-19 3.023831432278256577e-19
1.068767998344838457e-10 1.067687996298520769e-12 4.874866577070705350e-13 1.502306889264817133e-14 7.765879399658453199e-15 5.116828511477927981e-15 2.546180901275673010e-15 1.020349888088661935e-15 1.919293103409919408e-15 1.365478177540286521e-15 9.284202932173689597e-16 5.699546793510954120e-16 3.554562236873171628e-16 2.082526232640080918e-16 8.407634359869425488e-17 3.476560494513018654e-17 5.306977855552453858e-17 4.017856248728328520e-17 3.161680031962674767e-17 1.800686184665116171e-17 1.197055504286090424e-17 7.821335945584491357e-18 4.449273588479712760e-18 1.962671476799096195e-18 6.012104732783171367e-19 2.781609661025616922e-19
1.058266468374140263e-10 9.804907165713256244e-13 4.424257681414717839e-13 8.071545093028943539e-15 4.310437754022508546e-15 2.994339191043734968e-15 1.584006050039964086e-15 6.634229191083882927e-16 1.444270416701236742e-15 1.043928401135419212e-15 7.209645629769512706e-16 4.499985686566029874e-16 2.837442197280220406e-16 1.678660924872759869e-16 6.882206393566372679e-17 2.861984430339687110e-17 4.618934647033033514e-17 3.511797817565878453e-17 2.772791019194136753e-17 1.591391640317066283e-17 1.063282091117415568e-17 6.982967587994864219e-18 3.999285468384469561e-18 1.769839509669744105e-18 5.529049731450483921e-19 2.558146373453502886e-19
1.036919682050751003e-10 8.991203415950061938e-13 4.025192922207590127e-13 4.134926696101285445e-15 2.252612174287941150e-15 1.626672035717878700e-15 9.086366622792762441e-16 3.981998780060220893e-16 1.028214479921299469e-15 7.569906632872915447e-16 5.325590067178112815e-16 3.391891338344470704e-16 2.168039317010758916e-16 1.298041950777360230e-16 5.421395079938937060e-17 2.271242532021973837e-17 3.958890415732567197e-17 3.027600315821081065e-17 2.401331031346056104e-17 1.392495808916564294e-17 9.367870441114167141e-18 6.192458442981452918e-18 3.578093300571257293e-18 1.590076209756070983e-18 5.083488850853154497e-19 2.352026997292131420e-19
1.007774951778513618e-10 8.258723239135344375e-13 3.680087551957665417e-13 2.077333642008766758e-15 1.146209118540364063e-15 8.486046145689963597e-16 4.924619131329462648e-16 2.240777880211001048e-16 6.933108670573341154e-16 5.206498276228599793e-16 3.738218073988389901e-16 2.435656092140355783e-16 1.581786771002772078e-16 9.605513598577322395e-17 4.102028818616302630e-17 1.733251300600311192e-17 3.351993720253357430e-17 2.584338857895218782e-17 2.062263242257847623e-17 1.211496239320108138e-17 8.222435137352330196e-18 5.479901997070698497e-18 3.198199421304718974e-18 1.428362314492563894e-18 4.673129712643295504e-19 2.162200032673315456e-19
9.732197085634067387e-11 7.619419182785538823e-13 3.388253688092702207e-13 1.035050552576437097e-15 5.774029292836532007e-16 4.350337651551977861e-16 2.586637028956958056e-16 1.207487473095472034e-16 4.443975866896020321e-16 3.404024374949447075e-16 2.495658012586152458e-16 1.665582189243130302e-16 1.100719047649761585e-16 6.790777941677787241e-17 2.975412982304866154e-17 1.270052728912917619e-17 2.816173321125789742e-17 2.194160865879359579e-17 1.765247019145696681e-17 1.053343829341947270e-17 7.220212304721406007e-18 4.859716829146335603e-18 2.866836893440519156e-18 1.286640687250027031e-18 4.294673546978575879e-19 1.987164990608239557e-19
9.353730521319402460e-11 7.075787369710921924e-13 3.146013112530316816e-13 5.112611588293837014e-16 2.884805154472961257e-16 2.205617896108104944e-16 1.334329328798886107e-16 6.331198503332798026e-17 2.718748512997983556e-16 2.121617538480747474e-16 1.587119798707720683e-16 1.084937534715317833e-16 7.301540325231825815e-17 4.581324431355537168e-17 2.065075713840351239e-17 8.917318903006290993e-18 2.359936459136055502e-17 1.862375278173928754e-17 1.513502692431146075e-17 9.196823992729418098e-18 6.369641650921468108e-18 4.329868751676910874e-18 2.581069117071901232e-18 1.162997494362662037e-18 3.945715227609179002e-19 1.825775313675573298e-19
8.956324904416798766e-11 6.612904998209524431e-13 2.940206216399665535e-13 2.497433632782261998e-16 1.426579465404149858e-16 1.105258821448038109e-16 6.776031707816845905e-17 3.251469142436373477e-17 1.592686570083166231e-16 1.263675954287049399e-16 9.630227447000601115e-17 6.735406016888922412e-17 4.616239330208245591e-17 2.946857739974259974e-17 1.369007167621328238e-17 5.987423070211785013e-18 1.983171194055539198e-17 1.588590886059237429e-17 1.305180827677071393e-17 8.081206333887165351e-18 5.650849060934758634e-18 3.870492083307887382e-18 2.325515475902132650e-18 1.051148555290305151e-18 3.623998030446527529e-19 1.677001681720811997e-19
8.542929635096873050e-11 6.215252376377169442e-13 2.759578099653377249e-13 1.203928763722644865e-16 6.965443413256636494e-17 5.465077725780476290e-17 3.387826674096265837e-17 1.639151726659198107e-17 8.956862654830330887e-17 7.207535782540677748e-17 5.582456568217783821e-17 3.986674435604186244e-17 2.780600163634388373e-17 1.805598189325774833e-17 8.651808519669975650e-18 3.835952694614295976e-18 1.675311882848162708e-17 1.362810195703596625e-17 1.130884380679310033e-17 7.107936930055180398e-18 5.010180514503428848e-18 3.452180585201915365e-18 2.085622638899315681e-18 9.448714016453000864e-19 3.327168921226032997e-19 1.539734453331039682e-19
8.115850936761372680e-11 5.846135310564908183e-13 2.599663046792396942e-13 5.606667693847767595e-17 3.302340806710170903e-17 2.626131286122491965e-17 1.645171426309397364e-17 8.016880107248904724e-18 4.795667181068845562e-17 3.905214519701217164e-17 3.066779014196346216e-17 2.230829361783868873e-17 1.581927235054001146e-17 1.044730516711709255e-17 5.171082620284987208e-18 2.328082723924662213e-18 1.411678237490646702e-17 1.163892823097936894e-17 9.740495240439100878e-18 6.196168285001175873e-18 4.395799430196624751e-18 3.046580386353552483e-18 1.853495686742352530e-18 8.422589435095032362e-19 3.053440649912466075e-19 1.413219143869468520e-19
7.672189384989073517e-11 5.302353634238129374e-13 2.398823010007640386e-13 2.109057727726072487e-17 1.291635602667910632e-17 1.043131707246281399e-17 6.610933891275464109e-18 3.245211580689841826e-18 2.180085881598880693e-17 1.805014979444139501e-17 1.445183570899010855e-17 1.079364532659230561e-17 7.852002946410065194e-18 5.326947072267428807e-18 2.778399777875362964e-18 1.282145137269473770e-18 1.167719350084552086e-17 9.731671393926700881e-18 8.206651017256637813e-18 5.298917765929840134e-18 3.791860962651075755e-18 2.648514649514663630e-18 1.626621612326996851e-18 7.422021197774454752e-19 2.800443181436696491e-19 1.296305761712493387e-19
7.237837994776154908e-11 4.601283783899051486e-13 2.154336116098589341e-13 7.506982323592681312e-18 4.626232339868944205e-18 3.778528176483207297e-18 2.414225077825925362e-18 1.191216166045152899e-18 8.961685317445695840e-18 7.561356611630381010e-18 6.188795648709074080e-18 4.763052831783852477e-18 3.572831487577456807e-18 2.505536565759507239e-18 1.395909829573465974e-18 6.649513501819815723e-19 9.376210266003238542e-18 7.913025665449706699e-18 6.734699456157604127e-18 4.431514019109958190e-18 3.206565824401615522e-18 2.261951292201330056e-18 1.406256234812606570e-18 6.450242079821357996e-19 2.566280391319613537e-19 1.188122768319388985e-19
6.830482875881650775e-11 3.898824237549554868e-13 1.899079449819900463e-13 2.785979464925245461e-18 1.721550354854343790e-18 1.417994883936451763e-18 9.112565244771072051e-19 4.510923689732059303e-19 3.814643060821924889e-18 3.286191763743339086e-18 2.753978253180858933e-18 2.186483742441851749e-18 1.692929219225763051e-18 1.227690330113277066e-18 7.295139704186888910e-19 3.580217271978420342e-19 7.342524987138377282e-18 6.279875835350069828e-18 5.396978072540020980e-18 3.627962198901844372e-18 2.658269909467626169e-18 1.896850516999954616e-18 1.196611742331176431e-18 5.523361529954175561e-19 2.349450654182001101e-19 1.087929704890655712e-19
6.445748102651415280e-11 3.214416669430846329e-13 1.634076418676141105e-13 1.068740002371779707e-18 6.609115001494939120e-19 5.477945228969335933e-19 3.535317312938880531e-19 1.753930258335865865e-19 1.773022705938774056e-18 1.565796328263096559e-18 1.347560032869662180e-18 1.106905429680396828e-18 8.854807550467809612e-19 6.629780641740696125e-19 4.167565248464715374e-19 2.089312297093299314e-19 5.626693562288829524e-18 4.875145622945453214e-18 4.230603413286028341e-18 2.910544052007047750e-18 2.162100571080962428e-18 1.562047360282414329e-18 1.001520346691803546e-18 4.654949671617604439e-19 2.148288664185008809e-19 9.951261936457315549e-20
6.074960544392167034e-11 2.574246912310775767e-13 1.365465655419761589e-13 4.186645047808933281e-19 2.586281781759021693e-19 2.154038260216626433e-19 1.394291534541969531e-19 6.928136079474134173e-20 9.202064454487941315e-19 8.332776829182642186e-19 7.362242484163952305e-19 6.244360224641828179e-19 5.127221277348549551e-19 3.920077769769789249e-19 2.509845080817452176e-19 1.265025264512287307e-19 4.239375862392257824e-18 3.716419546992106156e-18 3.253838570912660101e-18 2.292201020913077302e-18 1.727163889280243081e-18 1.263969114124904181e-18 8.247185125936371787e-19 3.861522900694218814e-19 1.961472357169479877e-19 9.088885032895389380e-20
