1.623734631211451886e-11 7.018011665077014911e-14 8.999170254215734808e-15 4.494165841234191204e-15 1.305808245720867537e-15 4.978875492648251597e-16 1.275259859042677419e-15 7.135884177055022240e-16 3.701713524942223936e-16 1.899232729117520041e-16 1.021190967094415382e-16 5.720592030273778875e-17 3.087460461594976711e-17 1.290869203481443065e-17 3.844219388378514251e-18 1.645737814942634189e-18
2.023909874817527607e-11 8.480484778950074756e-14 1.080972832623989621e-14 5.356949760242813408e-15 1.544627086950169222e-15 5.869586838880793697e-16 1.500966565085467793e-15 8.384710822598746821e-16 4.328855089183471963e-16 2.202303876794369495e-16 1.170177868857498622e-16 6.463512032053237120e-17 3.442738547979487406e-17 1.432360025785141710e-17 4.194081360641325144e-18 1.795395383229097905e-18
2.505878930513450807e-11 1.017928882714791079e-13 1.290352216144085670e-14 6.347073342962326724e-15 1.816944993074060574e-15 6.882635812676754263e-16 1.757384914125426078e-15 9.804123205213507435e-16 5.042638447348922799e-16 2.548058347470907041e-16 1.340409048233586256e-16 7.307471253643281287e-17 3.827820581527906738e-17 1.582666361233014829e-17 4.536521296167573451e-18 1.941701910763301001e-18
3.080789867614469283e-11 1.212377203245730990e-13 1.529207597635434453e-14 7.466114737214424150e-15 2.122907819346972674e-15 8.018290685423542825e-16 2.044667935018987615e-15 1.139802548971768164e-15 5.845132957912880374e-16 2.937724230251774884e-16 1.532657593441151814e-16 8.264654122119653474e-17 4.248830299538722439e-17 1.742938938385789055e-17 4.863343132423952353e-18 2.081445845261397274e-18
3.759638537628530586e-11 1.431340485201042699e-13 1.796480327940404690e-14 8.705985576928876240e-15 2.460335275733079093e-15 9.268254628725588339e-16 2.361235350728550650e-15 1.315782786980186166e-15 6.733961593366520495e-16 3.370588483954231046e-16 1.746880926485148322e-16 9.337294685155747084e-17 4.715697797262035539e-17 1.915425575889328915e-17 5.164564273104643883e-18 2.210246777298703316e-18
4.551262382301043492e-11 1.673030288816304823e-13 2.088847276443163784e-14 1.004450834512781509e-14 2.823502535967325071e-15 1.061316092121447711e-15 2.704501515728420937e-15 1.506990797497036953e-15 7.701601285652467563e-16 3.843371133827997700e-16 1.981796246942236748e-16 1.052030838197646403e-16 5.234228523361835790e-17 2.104756314944516559e-17 5.429301268917466752e-18 2.323443454696882096e-18
5.461148833983004119e-11 1.933402887810282215e-13 2.399411071644696297e-14 1.143999894379876433e-14 3.201999778900322776e-15 1.201646805045233181e-15 3.067290867179107588e-15 1.709697095056285900e-15 8.730630751513329753e-16 4.348322207763688512e-16 2.233833169415185141e-16 1.179662782176504823e-16 5.799640377263420652e-17 2.312894926874653493e-17 5.649074095167272714e-18 2.417236923896431599e-18
6.488149995603193808e-11 2.205556614709808471e-13 2.717379153241575385e-14 1.282716232444348657e-14 3.578151417857842408e-15 1.341810164021802592e-15 3.441039682412821855e-15 1.919298322453800907e-15 9.798308306359236890e-16 4.873901364324164844e-16 2.496819254141785450e-16 1.313503193759421920e-16 6.398852699986979054e-17 2.535603902648113379e-17 5.811971910782447956e-18 2.486533476050192583e-18
7.623815968088395357e-11 2.478917843532220238e-13 3.026814741625326003e-14 1.410461576461940695e-14 3.925819735505049665e-15 1.472926588713973784e-15 3.811166870432680477e-15 2.127658475267562513e-15 1.086346046749931244e-15 5.400724164088612790e-16 2.762185650110301409e-16 1.449072657833645625e-16 7.011382791468525309e-17 2.765079229773575791e-17 5.907382545155221671e-18 2.526983402291133690e-18
8.860926143895941685e-11 2.738619502285685433e-13 3.303821730468753727e-14 1.512739588934364997e-14 4.206700348995477379e-15 1.582253440751591167e-15 4.159967461885924336e-15 2.325695121946738710e-15 1.188238524982685318e-15 5.907416000550641858e-16 3.018401316112073941e-16 1.580267984893616740e-16 7.609279388186268288e-17 2.990398505632943890e-17 5.921501277398902818e-18 2.532645088977574678e-18
1.022433015615866695e-10 2.974611364862412141e-13 3.536303917147966382e-14 1.584085093294406840e-14 4.402696754787440762e-15 1.662714216528365332e-15 4.468228692116055355e-15 2.502578527608859255e-15 1.279966410995637940e-15 6.366271263083785445e-16 3.250970151594367685e-16 1.700119541981491625e-16 8.158755355415700429e-17 3.198496134039180989e-17 5.842320267138009948e-18 2.498732020780862503e-18
1.177345566063829816e-10 3.182284961337866355e-13 3.715787446672483455e-14 1.623083977277844002e-14 4.508547550352706725e-15 1.711188965020210314e-15 4.716042701483383826e-15 2.647135760647119790e-15 1.355733918343951921e-15 6.748684257672116497e-16 3.446057359109566758e-16 1.800822526214043357e-16 8.621502131432644998e-17 3.374050736486629218e-17 5.653556038040323855e-18 2.417965249376483046e-18
1.362972330528741434e-10 3.346951950471320188e-13 3.825059678890669810e-14 1.622244655597597692e-14 4.503576853728617610e-15 1.719687197891001330e-15 4.882719726996475053e-15 2.747395702309797765e-15 1.409386913414300611e-15 7.023758133412240632e-16 3.587575326210406839e-16 1.874004788337642690e-16 8.959231137967700624e-17 3.501935131327962978e-17 5.338485214130506598e-18 2.283091082441889884e-18
1.593170613269222527e-10 3.460253915163902608e-13 3.848919081074947546e-14 1.575410277424265847e-14 4.371730259511482596e-15 1.681708125788510857e-15 4.947674775637787058e-15 2.792130608932794417e-15 1.435311751560336427e-15 7.163814320047515021e-16 3.661522348577434169e-16 1.912925322158644167e-16 9.140478326668541426e-17 3.570856962502785283e-17 4.943097568697965776e-18 2.114065107034138989e-18
1.848971856801587192e-10 3.511679803324501105e-13 3.778667158487345532e-14 1.480207266823461277e-14 4.107195284870204990e-15 1.593787846162820815e-15 4.898035690419424916e-15 2.774096271098300800e-15 1.429846859111868173e-15 7.152198359658201991e-16 3.659585468047058372e-16 1.913156358942663475e-16 9.144946986409084873e-17 3.572481984022722981e-17 4.556302196467404619e-18 1.948719850867618244e-18
2.091570312138178164e-10 3.497259302580973434e-13 3.612611772806497135e-14 1.337988927364129665e-14 3.713232930147757648e-15 1.456482746210293329e-15 4.725974268601238165e-15 2.688878356866820717e-15 1.390481467366100128e-15 6.974369242160089406e-16 3.574584324255004501e-16 1.870918263452205063e-16 8.953444433626641026e-17 3.498983971428892809e-17 4.198227475240309528e-18 1.795535083682396849e-18
2.309017187553273830e-10 3.419772513531469701e-13 3.358542921594867986e-14 1.154965031671503190e-14 3.207554188674138463e-15 1.274851407385087560e-15 4.433456389755486963e-15 2.537287345387815008e-15 1.318041986173611495e-15 6.634801007917595422e-16 3.408292942371458540e-16 1.786769519348239895e-16 8.564854750517281892e-17 3.349613066450367886e-17 3.865815181495385762e-18 1.653470797545822472e-18
2.489290185230054945e-10 3.287511844916407612e-13 3.035641410764113532e-14 9.430037579978959634e-15 2.620182528202661924e-15 1.058883148032061226e-15 4.031161313509771120e-15 2.325371853797170351e-15 1.215112517736033965e-15 6.147620658671725842e-16 3.167796495537310381e-16 1.664604853849894969e-16 7.997812716194157170e-17 3.131270590241522353e-17 3.558465483705923030e-18 1.522128740272550783e-18
2.624150859694374120e-10 3.110561639822068304e-13 2.670918938667483429e-14 7.193681689707129341e-15 1.995450985990372202e-15 8.238982952310839321e-16 3.539178251626230419e-15 2.063597377698346773e-15 1.087110311557923346e-15 5.538346921549266136e-16 2.866314847708826117e-16 1.510729143629325732e-16 7.283638397934618581e-17 2.856109406732879867e-17 3.274437291661367192e-18 1.400647189659018757e-18
2.710713272696942490e-10 2.903744179864288191e-13 2.299194780193868682e-14 5.072867436473590200e-15 1.394150890969659168e-15 5.915968421766613622e-16 2.988055501813563123e-15 1.766040153819507491e-15 9.409476053456803012e-16 4.840537412161547743e-16 2.520192576769253654e-16 1.334313519307600996e-16 6.463925751852097421e-17 2.540269742822096240e-17 3.011812376218905612e-18 1.288400034613408859e-18
2.749102069320795347e-10 2.682804084726520028e-13 1.963488571576008230e-14 3.328527840712348168e-15 8.853331396160620461e-16 3.878884971633328048e-16 2.413391223124783884e-15 1.452019020177534778e-15 7.854740848118574391e-16 4.093990387395401796e-16 2.149233914710699664e-16 1.145171254012995182e-16 5.584965021965478077e-17 2.201678545654163575e-17 2.768937780353053838e-18 1.184647246846699635e-18
2.743047089821419685e-10 2.463100352679448612e-13 1.691579705545096872e-14 2.102283495694194123e-15 5.156171955841620483e-16 2.329986254978775702e-16 1.855934925956458414e-15 1.142004499232639496e-15 6.294383417766667440e-16 3.340011718999162604e-16 1.773794619892443236e-16 9.533793491238793850e-17 4.693223473984226196e-17 1.858132030333947684e-17 2.544424255393885572e-18 1.088778895514213869e-18
2.698490728971357791e-10 2.254281269149180267e-13 1.484417396213320221e-14 1.348640270648367254e-15 2.823354554896818062e-16 1.308037478893457177e-16 1.354746741047605477e-15 8.567055723127157239e-16 4.833375226076428643e-16 2.619830187263748662e-16 1.412861230647996648e-16 7.683923521260100611e-17 3.831163084434874300e-17 1.525805385917945203e-17 2.336674947577075856e-18 1.000132123609983647e-18
2.622769105801710766e-10 2.064037218642054412e-13 1.328614729623516808e-14 9.298651211981019769e-16 1.490895781951909204e-16 7.038189638779265214e-17 9.383203845030777410e-16 6.117933524579021572e-16 3.547886839821827016e-16 1.972908526538416732e-16 1.083199793678476020e-16 5.981438568471884509e-17 3.034430165630948313e-17 1.218195215319083349e-17 2.144273208653007922e-18 9.181327160041734765e-19
2.523698855411663026e-10 1.896499963413748795e-13 1.210352514599410887e-14 7.126817323430217678e-16 7.714203670226847485e-17 3.693628239265673813e-17 6.177557763146455489e-16 4.159116221421270789e-16 2.486688643689033507e-16 1.423978399291870883e-16 7.988438929595774154e-17 4.489459008244448200e-17 2.328605134165918223e-17 9.450480343947295551e-18 1.965796130563054166e-18 8.421492402037109834e-19
2.408369632627328319e-10 1.752814524998753087e-13 1.119624950243504060e-14 6.044764474273371954e-16 3.932297748357526002e-17 1.903617424500426668e-17 3.876633824595458368e-16 2.694147848370654638e-16 1.663766652364742822e-16 9.839009524729012223e-17 5.659800140882825639e-17 3.249561012160642721e-17 1.731158360508948057e-17 7.121478030983975915e-18 1.799819313520211849e-18 7.716030079609137389e-19
2.279150261511003177e-10 1.631603204793469002e-13 1.046912380878097651e-14 5.498875279438244841e-16 1.975890538398969320e-17 9.650925191359684498e-18 2.325928632312245839e-16 1.665646378722828297e-16 1.063226851979927521e-16 6.505397778637774939e-17 3.849953150640520540e-17 2.266936341967665943e-17 1.248551477531311553e-17 5.223804538724986938e-18 1.644897391721359940e-18 7.059407229074969229e-19
2.127338568933634640e-10 1.531364185348360493e-13 9.853093420320042751e-15 5.150644064484227032e-16 9.780060885553130527e-18 4.813388651901069475e-18 1.338804281027160501e-16 9.850444712810482458e-17 6.497790678294306805e-17 4.116522896965862852e-17 2.514560141023905949e-17 1.524880819618481761e-17 8.756272636215814660e-18 3.742701959908913125e-18 1.499775602231947265e-18 6.445951401930405016e-19
1.954581950392409455e-10 1.437904764017589592e-13 9.334395913162198170e-15 4.966083242858024162e-16 4.699112979299114748e-18 2.330028820691552265e-18 7.356367509482689638e-17 5.541900767624140791e-17 3.776747561602093256e-17 2.480228304688313755e-17 1.571112342217634759e-17 9.871469108045145902e-18 5.975555515633656363e-18 2.624239164530178022e-18 1.362782533573958504e-18 5.869002862829206734e-19
1.760730166527891761e-10 1.286639603119616946e-13 8.723478690316037936e-15 4.919062006662205794e-16 1.865716223342779724e-18 9.327063773163413878e-19 3.501195578161084231e-17 2.723830730179146177e-17 1.951887102614097580e-17 1.355196617346730488e-17 9.085818748131376025e-18 6.020771753506710791e-18 3.929233566603885677e-18 1.788986939954096969e-18 1.232543572903142674e-18 5.323138365213042781e-19
1.585711065864208097e-10 1.085433728886530555e-13 7.996358576961810982e-15 4.856556142195478469e-16 6.755334462974612052e-19 3.396869561467446014e-19 1.553012634426569979e-17 1.249308437587407321e-17 9.500373225119113156e-18 7.039242866087209074e-18 5.065301716695729937e-18 3.583922992680681387e-18 2.551538484215262240e-18 1.205848842558624317e-18 1.108112228052830250e-18 4.803876355207743633e-19
1.457491915538673611e-10 8.894969220151837500e-14 7.217109521276504278e-15 4.802952025503146438e-16 2.533619940038083635e-19 1.279312463640478277e-19 7.324350611783488080e-18 6.086386750471540972e-18 4.909486268196067595e-18 3.863505634850838192e-18 2.963877395364055373e-18 2.220741840656870222e-18 1.695015277069546165e-18 8.224612208148488754e-19 9.892086570615523693e-19 4.308969267878549749e-19
1.364248766663154670e-10 7.059436734446839042e-14 6.374235975870542670e-15 4.712438048966862860e-16 9.782225855117251916e-20 4.954014012471058561e-20 3.818321647039428979e-18 3.286395828381254066e-18 2.802549583615532379e-18 2.328075832459330222e-18 1.865727250370527162e-18 1.443508015492466866e-18 1.135076200939239882e-18 5.576482594233782547e-19 8.758651725157404525e-19 3.838058516282851709e-19
1.289204652547078932e-10 5.430749942650361851e-14 5.475909971542321161e-15 4.542296867258156983e-16 3.844214031791225543e-20 1.951289007775499556e-20 2.201491544987268041e-18 1.962493548482739357e-18 1.743007735820551442e-18 1.484232940738796683e-18 1.207971998185064133e-18 9.499465421225959002e-19 7.611495106477806882e-19 3.773539847577111823e-19 7.679304421505864106e-19 3.389119696249808999e-19
1.222491490326194646e-10 4.062293878013116469e-14 4.554527290134438435e-15 4.257187217248078618e-16 1.516052681172239219e-20 7.709329840427217784e-21 1.359602162953884252e-18 1.243286472293867649e-18 1.117349967765975981e-18 9.602830491207171064e-19 7.910388001588226207e-19 6.304974623850212528e-19 5.121860579948589190e-19 2.556526028281629549e-19 6.658697552437817410e-19 2.963208195920753514e-19
1.159059304692873301e-10 2.966469905176725155e-14 3.660278738633255705e-15 3.841131122447963731e-16 5.914441737334584802e-21 3.016511492557920621e-21 8.720669310170775508e-19 8.013199546561326346e-19 7.242769323648777375e-19 6.271496168671322447e-19 5.216543855409058975e-19 4.205311233802564369e-19 3.451909010376738978e-19 1.732141277315297183e-19 5.699625224561888475e-19 2.560769518975511013e-19
1.098295458559233805e-10 2.122537238997290102e-14 2.843599655654397160e-15 3.309814789540294918e-16 2.286220361358103468e-21 1.210938801468312563e-21 5.641495765666630958e-19 5.198711935844917021e-19 4.720071579503011788e-19 4.112471587102825001e-19 3.447804849502709463e-19 2.806393587050134080e-19 2.322391693966248233e-19 1.170468257210267443e-19 4.811359801612482621e-19 2.183865964763435651e-19
1.040340692367642087e-10 1.492184443328196932e-14 2.139382954436365516e-15 2.711577159129606272e-16 9.298022433941763019e-22 5.259879543671192809e-22 3.658753861349156387e-19 3.379955285876407325e-19 3.079721625877851491e-19 2.697083099278177951e-19 2.276013831758360323e-19 1.867861954725376051e-19 1.555729968872610371e-19 7.869775557044732457e-20 3.999416185605678004e-19 1.835455369281594725e-19
9.850427825759368139e-11 1.034067215581561716e-14 1.564019142262711308e-15 2.113035969291957256e-16 4.173089053479081602e-22 2.557865985635928573e-22 2.372810813698684949e-19 2.196607440769975262e-19 2.007142139895086904e-19 1.765177487124546705e-19 1.497498562599859664e-19 1.237449955254286296e-19 1.036014787347561536e-19 5.257304596425902220e-20 3.270817457518231897e-19 1.518720613822544419e-19
9.339229805905760215e-11 7.083896564244043687e-15 1.115729589480854940e-15 1.574777471607863431e-16 2.123298747342943402e-22 1.399267191960823918e-22 1.536993107251829701e-19 1.425321521299328784e-19 1.305255071172563151e-19 1.151789253319877312e-19 9.812949595721445592e-20 8.154892069384327835e-20 6.855772542041180310e-20 3.488351523828117327e-20 2.628954275728084270e-19 1.235428860403658620e-19
8.875367704689904714e-11 4.809668173260165941e-15 7.808204187533603093e-16 1.132668254676419159e-16 1.237270869622470611e-22 8.522845465053216989e-23 9.940121717661387567e-20 9.230384192641927718e-20 8.467035242771656522e-20 7.491272401089962737e-20 6.403617540385296315e-20 5.345645767699892738e-20 4.508748725455074363e-20 2.299252782365811664e-20 2.076162469834522980e-19 9.874374168656166304e-20
8.459379135872920624e-11 3.246566514198361179e-15 5.395173871492133910e-16 7.954124578114792067e-17 7.915754844682681254e-23 5.455939879221837522e-23 6.415887102657780823e-20 5.963830162268352648e-20 5.477453653291186727e-20 4.855774092068301526e-20 4.161120523961477393e-20 3.485624174332461196e-20 2.947322131051806561e-20 1.505714774839451808e-20 1.611202390870054756e-19 7.753512335602871723e-20
8.067359373080898278e-11 2.192556023197287369e-15 3.714270041305895427e-16 5.515849283845344308e-17 5.039873797068128912e-23 3.474424975178142502e-23 4.109671976148582120e-20 3.822969380276475633e-20 3.514373547559151144e-20 3.120072102304659241e-20 2.678726920866408566e-20 2.249743715052231990e-20 1.906022363253122722e-20 9.751745919594115861e-21 1.229532237001016090e-19 5.984432174590933285e-20
7.672877968319985146e-11 1.547211637415171668e-15 2.698842598155261903e-16 4.021195120072816482e-17 3.294258244545097215e-23 2.271637894949397077e-23 2.696893369723910748e-20 2.509899961883663517e-20 2.308601791966272731e-20 2.051475362279139799e-20 1.763389545256969671e-20 1.483523696878452144e-20 1.258471053493230478e-20 6.445003123374063264e-21 9.316534574275187254e-20 4.578373767290045195e-20
7.264614400895790030e-11 9.491592980862230030e-16 1.710856412238497108e-16 2.544569135450679065e-17 2.216713966743012612e-23 1.528918575044358534e-23 1.819849863107879665e-20 1.694158308804817380e-20 1.558853647690647554e-20 1.386058259812213232e-20 1.192324469248180406e-20 1.004162517990218300e-20 8.525348784074119969e-21 4.368854278113672238e-21 7.024595555436994425e-20 3.477740701060594591e-20
6.850345969082987536e-11 5.724355962653650316e-16 1.064898006427083050e-16 1.567925092375587887e-17 1.497210931620104772e-23 1.032873008150800471e-23 1.231981789960075990e-20 1.147146730878596281e-20 1.055810191250841073e-20 9.391644583986556116e-21 8.083349531685550037e-21 6.812915590351554710e-21 5.787538875065377232e-21 2.967192750297635593e-21 5.217729017057846780e-20 2.599027959088711866e-20
6.355976387836089783e-11 3.411145069170458545e-16 6.569572885983844592e-17 9.471180958926364751e-18 1.015085892221841752e-23 7.003781144301612310e-24 8.365475463653288106e-21 7.790584659503103861e-21 7.171670245994779992e-21 6.381252600280861181e-21 5.494439276101977072e-21 4.633394309159213323e-21 3.937678840049593129e-21 2.019432707032268166e-21 3.797539115918564798e-20 1.899954986994454607e-20
5.395251290578360640e-11 2.005076471672731949e-16 4.026646507151196746e-17 5.587324611691771732e-18 6.909606097882295132e-24 4.768184854366614950e-24 5.701418465757028498e-21 5.310207915673586546e-21 4.888996595185543749e-21 4.351152312472981345e-21 3.747566881155909051e-21 3.161567434335366626e-21 2.687663908443747408e-21 1.378679791775873896e-21 2.664677741833229253e-20 1.335159565171776016e-20
3.665387089838912969e-11 1.158376512381898685e-16 2.401589177030520961e-17 3.223674581388156403e-18 4.160048079830347316e-24 2.871057251977433708e-24 3.438546651012636966e-21 3.203010838380132787e-21 2.949423560369664522e-21 2.625601056416822650e-21 2.262079613654284573e-21 1.909173337565038301e-21 1.623518389890508322e-21 8.330074886327509412e-22 1.588140509188032942e-20 7.944769253956339150e-21
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
