4.152677780317711554e-11 1.930694788486455151e-13 1.529026203267651997e-15 5.237551886668356693e-18 1.383364344594352030e-17 5.175008754565969837e-18
3.597001240034950350e-11 1.742427141800482512e-13 1.519532988191765456e-15 2.070138759524197566e-18 7.147068598122822940e-18 2.885174087251830466e-18
3.040545824916326983e-11 1.500520747490888552e-13 1.497579722741152630e-15 7.470319475373360240e-19 3.466469077113634970e-18 1.530856942292691311e-18
2.656144859860176677e-11 1.261121760743672093e-13 1.473144587343902841e-15 2.793804378319803923e-19 1.784497127013071030e-18 8.550666701585929855e-19
2.421742931182643763e-11 1.030296917108516520e-13 1.433752267904359512e-15 1.076211355097964804e-19 1.020707708661331381e-18 5.242742006522857158e-19
2.267922094282998927e-11 8.167256626656763550e-14 1.367590531795625215e-15 4.221863895051717456e-20 6.400581996448724987e-19 3.354978854007358282e-19
2.145507797193876201e-11 6.285913804377540668e-14 1.266046764361501627e-15 1.677728591346153072e-20 4.138002329367423569e-19 2.184592424697939837e-19
2.034540469290691939e-11 4.707716041941850527e-14 1.127928355611005183e-15 6.853979900849795436e-21 2.714624345229091464e-19 1.440417104733733261e-19
1.929634523220613894e-11 3.441546691877285632e-14 9.619273374223472142e-16 2.917643710284210227e-21 1.796428843707332425e-19 9.567250490121375175e-20
1.829729594226185672e-11 2.462550244627700749e-14 7.840066744752940999e-16 1.324935269737514087e-21 1.193958419741538986e-19 6.376373253412250185e-20
1.734535497038243371e-11 1.730618072691460307e-14 6.113387529084637141e-16 6.568628102537530282e-22 7.949068276530453705e-20 4.253917668379215035e-20
1.645035998581698329e-11 1.198479314171901298e-14 4.575809231887729590e-16 3.573832329585512362e-22 5.293356408359192084e-20 2.837055461479081274e-20
1.564003786533682807e-11 8.206838524605775563e-15 3.307982724359741622e-16 2.124219002415034271e-22 3.522598198176459532e-20 1.890074531943829319e-20
1.493212286271027920e-11 5.578600377465452527e-15 2.331986925406351734e-16 1.357581263637524834e-22 2.340739893671713785e-20 1.256900621341140014e-20
1.430484809314057780e-11 3.791035496683741748e-15 1.620140339126172979e-16 8.645175403839965798e-23 1.545421824023737538e-20 8.302737440610715993e-21
1.368651575417210847e-11 2.713374155616118701e-15 1.181603462174109657e-16 5.652332102315955916e-23 1.041712761683904738e-20 5.598009090869134763e-21
1.301446180494252946e-11 1.692415440948543934e-15 7.475690746225721682e-17 3.803982837642830691e-23 7.186056268164063436e-21 3.862137128908122541e-21
1.232259550710632949e-11 1.037021857452796237e-15 4.605830025539293010e-17 2.569640798528732022e-23 4.960379087821452871e-21 2.666035535506640372e-21
1.162195196955546742e-11 6.287095578145642963e-16 2.782043999281950686e-17 1.742321268487566670e-23 3.420554287525055960e-21 1.838452017687093123e-21
1.092193893195492004e-11 3.773138269154668022e-16 1.641229271080967082e-17 1.186156137357324709e-23 2.348319261495670603e-21 1.262277474097224099e-21
9.596047687910290842e-12 2.215812871734177317e-16 9.235397080591641026e-18 7.142890971531154700e-24 1.415046368226332116e-21 7.608218586769175529e-22
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
