2.721558903094751504e-13 1.574491635699239969e-15 3.056007848062615722e-15 1.488949038840835008e-15 6.843882108820738840e-16 2.546856383939899324e-16 1.180435624903657559e-16 5.451447447827673201e-17 2.366107455326659900e-17 9.321742604512360589e-18 2.759259810643700992e-18 1.115074502238880531e-18
3.512063522990315726e-13 1.970932921900377879e-15 3.695704840198942434e-15 1.802951311913534377e-15 8.306488111023147025e-16 3.092238065300137007e-16 1.428482075784636518e-16 6.540085021847206456e-17 2.796584455665073949e-17 1.093386137661514053e-17 3.197757379179443866e-18 1.292145392077253019e-18
4.540064694713970484e-13 2.461920976933522730e-15 4.464685030239585425e-15 2.179701631343609983e-15 1.006490922781687974e-15 3.749810163883963724e-16 1.727627653458542628e-16 7.851940456891577925e-17 3.310469200123058605e-17 1.282586194955932519e-17 3.692754363811322157e-18 1.491917638166938611e-18
5.856626064818636538e-13 3.067470970275968738e-15 5.386977978202645303e-15 2.630241387557971875e-15 1.217095844048559945e-15 4.539128933473061165e-16 2.087043166177723834e-16 9.426934127522771922e-17 3.924028267194167208e-17 1.505614777372398152e-17 4.246128947405332063e-18 1.715074407350556154e-18
7.526609500663035838e-13 3.811575290073370732e-15 6.490621250180497210e-15 3.167349256663727193e-15 1.468415147797962222e-15 5.483575074699444541e-16 2.517601253732829159e-16 1.131261223426590884e-16 4.655045073436071032e-17 1.768736490176019681e-17 4.857895900643710664e-18 1.961525827836781553e-18
9.622527202186997881e-13 4.721958895554090494e-15 7.807364807290682308e-15 3.805185158785447558e-15 1.767019545262277466e-15 6.608457646978044988e-16 3.030708609128122085e-16 1.355993835037419440e-16 5.522991383697535657e-17 2.079417125413966358e-17 5.527306374978817484e-18 2.230987743917800109e-18
1.223123245266128962e-12 5.829769536835408896e-15 9.372414251740010619e-15 4.559790640758662293e-15 2.120223929050790148e-15 7.942201181932803430e-16 3.640086357314677459e-16 1.622903768688371243e-16 6.551271596262325521e-17 2.446867967389664570e-17 6.253057819771017398e-18 2.522846184150855066e-18
1.544813566139427275e-12 7.171239661951690997e-15 1.122647893265866117e-14 5.448753780399353880e-15 2.535953747247978500e-15 9.514724033968486844e-16 4.359518503949980145e-16 1.938418060148124664e-16 7.764752156397772590e-17 2.879768080228299702e-17 7.033006783907824413e-18 2.835884779857469095e-18
1.938739573901910501e-12 8.784815926345331055e-15 1.340818885786774769e-14 6.488109140237313605e-15 3.021567859159922202e-15 1.135775424044714612e-15 5.203875991223023124e-16 2.308999762205682103e-16 9.189423141940411030e-17 3.387935803568163076e-17 7.859497710672185045e-18 3.167711350224910128e-18
2.416157358137048146e-12 1.071511560955310365e-14 1.596288418384182873e-14 7.697343204891410904e-15 3.586198543224938365e-15 1.350098373388296906e-15 6.188110177220112007e-16 2.741673388981867932e-16 1.085297275650126257e-16 3.981239796461667054e-17 8.726618151118832564e-18 3.514601213341050110e-18
2.989604876021245031e-12 1.300336884686420604e-14 1.893159891923542064e-14 9.094388561417506639e-15 4.236988874406463867e-15 1.597720873249889103e-15 7.325931489237032894e-16 3.242721264645880668e-16 1.278130216395823832e-16 4.669783706852909575e-17 9.619417306212343272e-18 3.871953007271240375e-18
3.671281015896785139e-12 1.569544087960212611e-14 2.235003696826806727e-14 1.069147831046061297e-14 4.979432480195703063e-15 1.880624334690410933e-15 8.628974167866876638e-16 3.817256988215440416e-16 1.499675367498139857e-16 5.461559114463439350e-17 1.052147829877595160e-17 4.232127856449342692e-18
4.473212611429475184e-12 1.882625513687819898e-14 2.624159709314511112e-14 1.249825140382864771e-14 5.816967626132626735e-15 2.200144841111318260e-15 1.010374887097965121e-15 4.469603343945321056e-16 1.751456450054188497e-16 6.362337342050959562e-17 1.141272157820829303e-17 4.587635536730888079e-18
5.408942938938954035e-12 2.242513234937269739e-14 3.060857531550742387e-14 1.451682837127939588e-14 6.751284984429380043e-15 2.557160812039604776e-15 1.175491290889108818e-15 5.200714970384689547e-16 2.034231830895365154e-16 7.375111138710227496e-17 1.227076577946511999e-17 4.928997726636582040e-18
6.495129350576898338e-12 2.650085617662689818e-14 3.541992461388847984e-14 1.673056557044607484e-14 7.773292658253447810e-15 2.948394907286144617e-15 1.356861143332618344e-15 6.006043952040535013e-16 2.346578030349833306e-16 8.496049945243939393e-17 1.306851786688182064e-17 5.245798533737593555e-18
7.752755140564705983e-12 3.103686181939250737e-14 4.059837279622062552e-14 1.910971913973397105e-14 8.870132670825161862e-15 3.369826247498250758e-15 1.552824226565883656e-15 6.878875316500948411e-16 2.686172146637731082e-16 9.716955985890442683e-17 1.378334435190735672e-17 5.529282429719402417e-18
9.195266891718606257e-12 3.596860174765773120e-14 4.600272705447865298e-14 2.159385525704761812e-14 1.001606808245189390e-14 3.811907857258038257e-15 1.759134887461489544e-15 7.801030803621660739e-16 3.046481896856320373e-16 1.101555117358910539e-16 1.438535018102924293e-17 5.766957454546716870e-18
1.083413152300967023e-11 4.117893475278272764e-14 5.139493289723529593e-14 2.408677276812658178e-14 1.117130479410679078e-14 4.261419550905277658e-15 1.970302883691107749e-15 8.750593715833294074e-16 3.419372741585412400e-16 1.236270195479335635e-16 1.484564864285449084e-17 5.948007312705301673e-18
1.269342017878216011e-11 4.647653770836594848e-14 5.642427355285095894e-14 2.644909284421298059e-14 1.227818091887153299e-14 4.698463768033762952e-15 2.177499342996248042e-15 9.690135378181993684e-16 3.790425461419637509e-16 1.370738089338763095e-16 1.513606305047202201e-17 6.059848755653685597e-18
