9.145092953100813196e-14 1.093830570339193863e-14 1.714936767168770920e-15 4.133953331309505991e-16 1.317133789560113286e-16 1.592202451244194201e-17 5.464049644388788390e-18
1.144043400828921139e-13 1.371438298873932658e-14 2.094702462292646973e-15 4.999894161359726922e-16 1.593526788845947099e-16 1.850721159679237891e-17 6.344704014223149219e-18
1.428098305875909512e-13 1.717846824009515909e-14 2.558540317415841459e-15 6.042126430870295885e-16 1.925177223584599498e-16 2.145325049782722129e-17 7.345739708309395636e-18
1.778174295180676462e-13 2.148411174681126648e-14 3.124068339703019312e-15 7.293918929992595750e-16 2.322010541857292083e-16 2.479471272758227927e-17 8.475308227905637016e-18
2.208109639731156944e-13 2.681659718526252271e-14 3.812119423616279017e-15 8.794372576622618338e-16 2.795482974303105362e-16 2.854859202246447216e-17 9.737174098263378274e-18
2.733850587847955609e-13 3.339047501861703522e-14 4.646318264443720977e-15 1.058799515156188401e-15 3.358452955991496034e-16 3.275106638475326420e-17 1.113904492385393944e-17
3.373338095203873075e-13 4.144850785800713214e-14 5.653647348441342156e-15 1.272283094252495594e-15 4.025603881495856457e-16 3.745910353332275296e-17 1.268720014859510770e-17
4.147497373729646416e-13 5.127455169958150910e-14 6.865062400173667663e-15 1.525768291393252262e-15 4.812755008598488460e-16 4.271948812922096710e-17 1.438501803494239561e-17
5.078503138539428789e-13 6.317930676131106839e-14 8.312576473226940962e-15 1.824644765960115048e-15 5.735061027850482187e-16 4.860640063311822030e-17 1.623518810787764494e-17
6.192091832975961189e-13 7.751470602329140304e-14 1.003084582571243059e-14 2.175260186025666433e-15 6.810633694414263795e-16 5.520281955469788567e-17 1.824184404920160707e-17
7.512157315200334376e-13 9.456687992075006283e-14 1.205348032045614888e-14 2.583451744364776741e-15 8.055716765660062271e-16 6.263774349204380798e-17 2.041738219622226921e-17
9.064990748146316680e-13 1.146888773855727266e-13 1.441062599172145026e-14 3.054285377163381831e-15 9.482879787966463726e-16 7.109850342915555003e-17 2.277312494402683314e-17
1.087100719356503015e-12 1.380783470961806017e-13 1.712268813060046920e-14 3.590998541170898789e-15 1.110176738955327893e-15 8.079371225898526822e-17 2.533389418617448037e-17
1.294698131769703542e-12 1.649722533386605815e-13 2.019520396180894064e-14 4.193920023761118516e-15 1.291399758904266961e-15 9.180525156855038950e-17 2.813870537393273883e-17
1.529743379206119541e-12 1.955875920969138033e-13 2.360690957437520493e-14 4.858797545494392969e-15 1.490663074391134165e-15 1.041491720351172574e-16 3.126295849782156081e-17
1.791368748835596426e-12 2.298131096479902361e-13 2.729627527340519496e-14 5.574569558730382273e-15 1.704951746753881459e-15 1.177614957998091523e-16 3.477084206622234714e-17
2.075720833275579770e-12 2.672352769270928099e-13 3.114857507264783163e-14 6.321262774520026244e-15 1.928604852739990159e-15 1.324406072400549268e-16 3.863325502249331289e-17
2.376048200844384928e-12 3.069801132395116702e-13 3.499105651544306303e-14 7.064743338871025546e-15 2.152599725195361366e-15 1.478254772337005302e-16 4.274987195967159922e-17
2.681190608743486636e-12 3.476504584837220792e-13 3.855667410748855982e-14 7.754645423717417020e-15 2.363515816029764590e-15 1.633958324998392830e-16 4.697138973250718767e-17
2.975019535004506472e-12 3.871790587153184475e-13 4.145419150938676531e-14 8.317393685148597111e-15 2.542333933977717636e-15 1.784541767674826053e-16 5.109776663501863565e-17
3.247015938999527504e-12 4.239465016278342184e-13 4.353484627642728374e-14 8.717689301272870449e-15 2.677708712773441391e-15 1.921948644681724206e-16 5.489376974432980066e-17
3.490003379620868193e-12 4.565016365374541476e-13 4.474854666130676227e-14 8.942200291523276981e-15 2.763718392016788937e-15 2.037415950471672924e-16 5.809634483289775372e-17
3.689804708255532494e-12 4.827075286049122350e-13 4.488045585703897937e-14 8.949120087893728507e-15 2.787289077295731318e-15 2.121371572090667677e-16 6.044365514503663520e-17
3.833587274283687507e-12 5.006366924211400865e-13 4.374884917231827314e-14 8.706977386202500722e-15 2.737796138715322602e-15 2.165878995995133326e-16 6.171454897693562538e-17
3.911634333447813880e-12 5.089231341654529045e-13 4.127258186937052792e-14 8.202168090935366643e-15 2.609086928102312776e-15 2.165925395751467779e-16 6.176366014297316128e-17
3.918130884211503988e-12 5.068422458073102364e-13 3.747768936706789188e-14 7.439913037054425802e-15 2.401016930647226328e-15 2.117331760703374575e-16 6.046866478763024366e-17
3.855053027234304445e-12 4.949022248124092439e-13 3.252592717480139962e-14 6.452926678777317982e-15 2.120542914775649347e-15 2.021038437065675309e-16 5.783712900942180788e-17
3.729787198694275615e-12 4.745933041648287235e-13 2.675171869300771305e-14 5.299208332549448447e-15 1.782187836250218188e-15 1.881443272735500039e-16 5.399698379872114338e-17
3.554083410176848395e-12 4.478035539156359323e-13 2.064262562004682829e-14 4.064806965401482506e-15 1.408979027937219499e-15 1.705835144515199627e-16 4.916240138591830518e-17
3.342084384004467150e-12 4.165740812745132979e-13 1.483712711842357457e-14 2.868481746842863584e-15 1.033912111446666658e-15 1.504491759774849530e-16 4.361454651966149034e-17
3.109999396444816838e-12 3.837773356834096275e-13 1.004957005731304718e-14 1.846533334354318376e-15 6.973989237655034329e-16 1.288680388569681777e-16 3.766569323169816702e-17
2.873014977754437261e-12 3.518489202241842756e-13 6.660314618218523607e-15 1.094215040834253702e-15 4.331724842000723549e-16 1.069898118588813391e-16 3.162904693365820029e-17
2.643560643915720733e-12 3.222664661448206417e-13 4.553643062778993493e-15 6.119981765864880452e-16 2.519540945276011330e-16 8.590346135892922313e-17 2.579195635657351029e-17
