1.915843830305615915e-22 5.905363311220893639e-25 1.358911208828328598e-25 4.855552149504778018e-26 4.609274927136915040e-25 2.860247510544164857e-25 1.660365544821316424e-25 9.001942953850875488e-26 5.403279333221696754e-26 3.388824727990111103e-26 1.945548141129474553e-26 8.499419035531532356e-27 1.011941986942780914e-26 4.496816759116871775e-27
2.381453548897148517e-22 7.117980799422282801e-25 1.625320778794849088e-25 5.768463755782455806e-26 5.405370404603523586e-25 3.347971267978657495e-25 1.934188277969921614e-25 1.040746903555889373e-25 6.189205780165947842e-26 3.842769011374733749e-26 2.176497681644703825e-26 9.456504699620069071e-27 1.103392392438268980e-26 4.901986536959266167e-27
2.938918458723695104e-22 8.524402565118153007e-25 1.932284309972290760e-25 6.813601625883437319e-26 6.305460579302050169e-25 3.900074382193791056e-25 2.244115151990703406e-25 1.199321159128912081e-25 7.070725891683582852e-26 4.347158297511668561e-26 2.427496064217136463e-26 1.048177468412242211e-26 1.192750815369393864e-26 5.297800125602294622e-27
3.599225381899811603e-22 1.013523199110916285e-24 2.280899891706678964e-25 7.992082128760657403e-26 7.312131936031773059e-25 4.518113257054037754e-25 2.591054520683835130e-25 1.376489275545615559e-25 8.051260056499033907e-26 4.904035197590000133e-26 2.699521138515155103e-26 1.157875353912430516e-26 1.277995767355287473e-26 5.675013757413646154e-27
4.372286450067014624e-22 1.194963396315421862e-24 2.669337968825678672e-25 9.295536903000667960e-26 8.418176585671213977e-25 5.198510048204862440e-25 2.973636182893760814e-25 1.571813410100251294e-25 9.129889277683547329e-26 5.513557127690189171e-26 2.993023551387842571e-26 1.274978050568397725e-26 1.356451408320762407e-26 6.021958593358748146e-27
5.267261708662351358e-22 1.395257215055269428e-24 3.092010852352923191e-25 1.070101392330156220e-25 9.613538414874039355e-25 5.935721971904065557e-25 3.389090639381213682e-25 1.784066940306727434e-25 1.030113957376993670e-25 6.173665916928385273e-26 3.308015903050530545e-26 1.399706987943468555e-26 1.425478652911476651e-26 6.326744554853615745e-27
6.294740269037592529e-22 1.610835690729381872e-24 3.537835462302425393e-25 1.216555573912819052e-25 1.087341978968061663e-24 6.715219860153572218e-25 3.829865474155608720e-25 2.009842774081774357e-25 1.154870159537397685e-25 6.876724425006144123e-26 3.642257313595982784e-26 1.531477889068001251e-26 1.482524621949476100e-26 6.578364193807542544e-27
7.464165713452256814e-22 1.835032364542539544e-24 3.987623234423526734e-25 1.361863656322065983e-25 1.216397049953188494e-24 7.517967173833785807e-25 4.285937673664332144e-25 2.244209455798141490e-25 1.284607447795268688e-25 7.608326833766306472e-26 3.989784510088788290e-26 1.668217704004547242e-26 1.524774827508726876e-26 6.764113736129920905e-27
8.787355613249557762e-22 2.057903245112182797e-24 4.414231789354153885e-25 1.495406906201227901e-25 1.343189035299167703e-24 8.312374536269217274e-25 4.740162891163053011e-25 2.478747980217483339e-25 1.414906700556293796e-25 8.345266223032615729e-26 4.340892008921436180e-26 1.806306443617981523e-26 1.549286264143565955e-26 6.871186456160999426e-27
1.027921845481039976e-21 2.264959736505955793e-24 4.777900921171150306e-25 1.601658876025217920e-25 1.461012593803123879e-24 9.060158098166029921e-25 5.172033240140360829e-25 2.703466719315802849e-25 1.540371990756112918e-25 9.057205585308424522e-26 4.681190080867763664e-26 1.940161466671619833e-26 1.552637139058456696e-26 6.884462969384844349e-27
