1.536321640152460881e-22 2.566767475968538301e-24 1.227827686235034751e-24 6.558496657566013068e-25 2.030999052921506324e-25 8.004706958411694402e-26 5.521765043120803931e-25 3.477201172744316116e-25 2.098962227160282129e-25 1.206764087737304744e-25 7.385344753958703419e-26 4.568680142062055472e-26 2.779889478702438395e-26 1.199941179074312521e-26 1.309264126250241970e-26 5.908438844743551409e-27
1.777269035402201316e-22 2.855175585374095196e-24 1.351270128077728511e-24 7.195236570073523370e-25 2.229391220194330189e-25 8.790129637865107551e-26 6.099945886718632579e-25 3.835444936705457787e-25 2.306929487774202817e-25 1.318750368553033953e-25 8.011681622003792643e-26 4.915056594688680306e-26 2.953983356013925471e-26 1.267041303004508296e-26 1.329286148176114720e-26 5.997647494415081539e-27
2.028408712391664272e-22 3.111745206849781412e-24 1.452964539380736878e-24 7.711242213869640233e-25 2.397426901793222835e-25 9.468482950472906212e-26 6.652066469614216474e-25 4.179132459742549843e-25 2.507349779986306530e-25 1.426888917362735812e-25 8.616053246035426603e-26 5.247023034002784150e-26 3.118809238560010045e-26 1.329763828304214237e-26 1.331252607302835556e-26 6.005604326610052834e-27
2.286101733144638657e-22 3.324426667887285151e-24 1.527280779815637208e-24 8.075235705758098150e-25 2.524533104371499978e-25 9.997459918658253315e-26 7.148055635054773715e-25 4.489582173604395368e-25 2.689217636760460496e-25 1.525216966327634997e-25 9.165183268153396246e-26 5.546262367760919235e-26 3.265286694235736262e-26 1.384691971876710234e-26 1.312453910524656432e-26 5.919990831732888708e-27
2.553572903672419904e-22 3.487364708804523252e-24 1.572120575857158522e-24 8.277338435626574342e-25 2.605016427279264816e-25 1.035043014611019392e-25 7.555916408693745359e-25 4.746701542058560861e-25 2.840641124407859182e-25 1.607113311322260743e-25 9.619905864113484560e-26 5.789878392213667466e-26 3.381026586516362001e-26 1.426855531622602230e-26 1.269382210382680021e-26 5.725181750813439973e-27
2.845851924754434266e-22 3.584760050534386455e-24 1.580328835939889558e-24 8.280322553503863379e-25 2.626728218152028357e-25 1.047909699033403387e-25 7.841883452103059178e-25 4.929250643788413131e-25 2.948912378450733498e-25 1.665484306608285292e-25 9.938913833942606312e-26 5.954171916031457640e-26 3.453025314002926588e-26 1.450974282096627876e-26 1.198300223141914783e-26 5.404335627757720567e-27
3.194957638564420178e-22 3.604361451706883050e-24 1.546063324058334595e-24 8.054238382110533073e-25 2.579813820040276050e-25 1.034340718266603123e-25 7.975653936535191574e-25 5.018967738318059987e-25 3.003820303412544088e-25 1.695227215869694053e-25 1.009755686893432105e-25 6.029144384751080069e-26 3.479375049786290710e-26 1.457254728650903539e-26 1.109524260456597785e-26 5.003927852906657477e-27
3.580277949920120651e-22 3.538354911263801324e-24 1.466860053107900672e-24 7.587294276711123504e-25 2.458765728361039760e-25 9.918692570035236299e-26 7.937783785192379496e-25 5.004204002808314396e-25 2.998947821102656629e-25 1.693215380186155830e-25 1.008052476626340197e-25 6.009677482045268667e-26 3.460225424354487489e-26 1.446663894751431358e-26 1.022781278406443348e-26 4.612777098278714916e-27
3.932504030549815151e-22 3.385662991435085052e-24 1.343559797322449387e-24 6.884639546359079873e-25 2.263558789580018294e-25 9.201496902427496612e-26 7.713623818388681785e-25 4.875057723284203753e-25 2.927654570337851836e-25 1.655304728508917174e-25 9.860979407529544140e-26 5.878022495774068027e-26 3.383161141650476626e-26 1.413572736917260212e-26 9.424113927019517488e-27 4.250322204234622845e-27
4.234648972884673788e-22 3.154508621136081887e-24 1.181561784368818294e-24 5.975344970252644122e-25 2.000684155847552816e-25 8.212189179789627655e-26 7.305256336755458014e-25 4.632736835855692950e-25 2.790358147551246121e-25 1.581175118723766934e-25 9.432580968065970611e-26 5.627186761545990616e-26 3.241602874333180518e-26 1.354623752139810861e-26 8.678691592112624317e-27 3.914170874406539567e-27
