1.363123205764390843e-12 2.490105384060977259e-13 7.053650381394832295e-14 2.352172770545600354e-14 9.296225855499935027e-15 3.701677964424116751e-15 1.369156777238371850e-15 4.854670914840053413e-16 3.104849090160627508e-17 1.077852445390070941e-17
1.381766246607568259e-12 2.399048428337656364e-13 6.576726360320528132e-14 2.239691386117741099e-14 8.952584076541210247e-15 3.599111879102396867e-15 1.343183376659058546e-15 4.785352522940085468e-16 3.079428378274102721e-17 1.060880671009408551e-17
1.373047366915552899e-12 2.241593630553710137e-13 5.891727715683979252e-14 2.058838594779784982e-14 8.350134817788731160e-15 3.397527271701635202e-15 1.281865101039444895e-15 4.592457675382684222e-16 3.010425930838206678e-17 1.034108807828569427e-17
1.338403546712048812e-12 2.025943684068389385e-13 5.033769002969326337e-14 1.815767149499591252e-14 7.503899294268006938e-15 3.100642856800878047e-15 1.186039697467677505e-15 4.278289645191912318e-16 2.888235931323711620e-17 9.916459869252978541e-18
1.281449788066710844e-12 1.768629293584263735e-13 4.056691892931558615e-14 1.523162550014398544e-14 6.452943126410833279e-15 2.721282089691638940e-15 1.059829279858397139e-15 3.856881640654020190e-16 2.714577263980633728e-17 9.330809470533942514e-18
1.207329771016686858e-12 1.491808501232839774e-13 3.037288592838665672e-14 1.201099718948808867e-14 5.260659174685748506e-15 2.280274376616561649e-15 9.096151308857058744e-16 3.349027489969577647e-16 2.497880805122424904e-17 8.607174244202017737e-18
1.121780998818147387e-12 1.223539176543337151e-13 2.078137137798916519e-14 8.782806802900967554e-15 4.021370755402453925e-15 1.808711704162413373e-15 7.449639801845044618e-16 2.785917314632973300e-16 2.250955176332629436e-17 7.785888306430235276e-18
1.032487767763917407e-12 9.965798063692214142e-14 1.291183357433234990e-14 5.897442370478979190e-15 2.855165298402968715e-15 1.346783569386196711e-15 5.782861739574212860e-16 2.206805325371618285e-16 1.987925337635645833e-17 6.913526849335030611e-18
9.458284432336104195e-13 8.300168030282493313e-14 7.399723358846718147e-15 3.644353381532287689e-15 1.878521699111135684e-15 9.374880467324564152e-16 4.234180525694849305e-16 1.656504788497182083e-16 1.722801089847813162e-17 6.037831052707731207e-18
8.655760625114465179e-13 7.206678056494373592e-14 4.028444773885205797e-15 2.109982768578439040e-15 1.153864452879754450e-15 6.110943366069566451e-16 2.920449739199714715e-16 1.175555938610797612e-16 1.467760588297512223e-17 5.199610606956688875e-18
7.937944734117784399e-13 6.537222888254629732e-14 2.135144555644570938e-15 1.172649929388432277e-15 6.730621121169969367e-16 3.763352537178209183e-16 1.904136501693005256e-16 7.896422264968195315e-17 1.232924874077771020e-17 4.431923889408724684e-18
7.313771957066821633e-13 6.136620638091261697e-14 1.115446867206143577e-15 6.360362841519928240e-16 3.790608720673542469e-16 2.215893893774308542e-16 1.181144634000470737e-16 5.040420053134852733e-17 1.025100467051754680e-17 3.755840252821576417e-18
6.783976501188168146e-13 5.896108046754217281e-14 5.754774570901278904e-16 3.385920923411067623e-16 2.079342421131690230e-16 1.258981079318532549e-16 7.014398911622881186e-17 3.071024282940448503e-17 8.478303376548672886e-18 3.180801325052467863e-18
6.334652199766988443e-13 5.731806861027436701e-14 2.927214571342972835e-16 1.769702073625001946e-16 1.113639677856069672e-16 6.934948358310233967e-17 4.007517743639696956e-17 1.792716813126047794e-17 7.014028283038245323e-18 2.706797598004417077e-18
5.951925357760307610e-13 5.609262061611508942e-14 1.465259022925498061e-16 9.073091803379580156e-17 5.826007339580032755e-17 3.711236776077792746e-17 2.209605446927504999e-17 1.005857458204345303e-17 5.825640148881897903e-18 2.317232182319244469e-18
5.596523709526241461e-13 5.527045236406370788e-14 7.107361613937172820e-17 4.502786918810802622e-17 2.942595470218222304e-17 1.910539357745603298e-17 1.166217464460638564e-17 5.385691295846333811e-18 4.837221496395163217e-18 1.975373850335159224e-18
5.063957572748029839e-13 5.386756218226699259e-14 2.862017455909174520e-17 1.862920509820080908e-17 1.244266532001842619e-17 8.278318291361455640e-18 5.223034797497145855e-18 2.458423016433065709e-18 3.948930807402999742e-18 1.648377919103918836e-18
4.375971218261440674e-13 5.122931017009955677e-14 1.052973383629497237e-17 7.010728501418539791e-18 4.781089535356404158e-18 3.262346701202866173e-18 2.133240903943282941e-18 1.025261063978729287e-18 3.123477522732031344e-18 1.336897121371095821e-18
3.688254265637387918e-13 4.791837472050441188e-14 4.021932627060744860e-18 2.733146697098122588e-18 1.904053683233619437e-18 1.334771214016280438e-18 9.071928692392433678e-19 4.458042724199090965e-19 2.405910763849279985e-18 1.057865383103074760e-18
3.021049455387348794e-13 4.380202060649420199e-14 1.606795544856818807e-18 1.119828364192022445e-18 8.037806096947886454e-19 5.848551137155183870e-19 4.182958409858923704e-19 2.112189361892412869e-19 1.812804173495838331e-18 8.185951027617424070e-19
2.401830344539509939e-13 3.887451009095477084e-14 6.756369981832258264e-19 4.882700672254362999e-19 3.660915599102869359e-19 2.801235473236779709e-19 2.131355588381446727e-19 1.109219042290954613e-19 1.343687071529001748e-18 6.219757301668876759e-19
1.855159754125037482e-13 3.330666033733667688e-14 2.999088043728715742e-19 2.277445486578460039e-19 1.805337979870383909e-19 1.463174233388927172e-19 1.183733838963378409e-19 6.335030410204996981e-20 9.838039394577210963e-19 4.654574364415874088e-19
1.394929346726234335e-13 2.746921370507539680e-14 1.417789343400105262e-19 1.144732819966200305e-19 9.647410663893368148e-20 8.269766966889769006e-20 7.039258040450283046e-20 3.852217615368089541e-20 7.132323379894550783e-19 3.438263613108341007e-19
1.023862212910609075e-13 2.179949203022257315e-14 7.179870082319682416e-20 6.186644546299502589e-20 5.517037547403349158e-20 4.952769116170952829e-20 4.368928061678224146e-20 2.418755403754256087e-20 5.124358696510320248e-19 2.509486536111710365e-19
7.352851766033382891e-14 1.667114459501840227e-14 3.897240563151460575e-20 3.560151092828200099e-20 3.318655157389256529e-20 3.078738250822745784e-20 2.766657208768734398e-20 1.533018419698767410e-20 3.650155118870949230e-19 1.811096850877818996e-19
5.183139281722869712e-14 1.232949960463372453e-14 2.249441783985475147e-20 2.149064056270694412e-20 2.064527666356069987e-20 1.953622722519585299e-20 1.762232497006391248e-20 9.767693014731449973e-21 2.579313297695038007e-19 1.293512095999223056e-19
3.597400928463299382e-14 8.861159026362391166e-15 1.359861268350540650e-20 1.338734889194322856e-20 1.309583863633642503e-20 1.248108875731913344e-20 1.126202768097293174e-20 6.243659896065970415e-21 1.809252080290646154e-19 9.151529323047713401e-20
2.466979551884562145e-14 6.225833628604932398e-15 8.505789287106401169e-21 8.517176814961855152e-21 8.382368297561011022e-21 7.991928880745389482e-21 7.212817763876144400e-21 3.999389820502300245e-21 1.260597435033474768e-19 6.420903180845529495e-20
1.678708550930260241e-14 4.306104724089537208e-15 5.447341464770401724e-21 5.457970751787415614e-21 5.372240271799841484e-21 5.122650431217182095e-21 4.623994391730123323e-21 2.564210518101928754e-21 8.726841079022128116e-20 4.470240337188155448e-20
1.141783525645926748e-14 2.961282533946678414e-15 3.471303942007497695e-21 3.478497187602124151e-21 3.424108421523454258e-21 3.265267385497467498e-21 2.947691850818853975e-21 1.634764736670674364e-21 5.986839158241977680e-20 3.081375710692117415e-20
8.165231383044507791e-15 2.142088843403942968e-15 2.270502651087016814e-21 2.275450971058386725e-21 2.240004892952361498e-21 2.136209312478969346e-21 1.928583778172253647e-21 1.069624147111748522e-21 4.164206272606098398e-20 2.150870220188992200e-20
5.090727246732152667e-15 1.344543823814056545e-15 1.528716617498779103e-21 1.532199497594515224e-21 1.508407206189470333e-21 1.438576498956174724e-21 1.298823181762788985e-21 7.203727922597555102e-22 2.943752109800768260e-20 1.524312181600886591e-20
3.121733764263771951e-15 8.238718619366040950e-16 1.033180851800480210e-21 1.035625200002409363e-21 1.019592141735980511e-21 9.724285428398915503e-22 8.780021140173760817e-22 4.869840850260320366e-22 2.074446843122912819e-20 1.076302836250023624e-20
1.896979559771175898e-15 4.956893473096465753e-16 7.007523507830462387e-22 7.024558139663051421e-22 6.915932087632616877e-22 6.596206703314669247e-22 5.955879903948396058e-22 3.303485131048409483e-22 1.453137485879405152e-20 7.550506165169211519e-21
1.143657346511366396e-15 2.916450983894175582e-16 4.771556082948467311e-22 4.783437675720400089e-22 4.709601291768649284e-22 4.491952078100363259e-22 4.055937934818933140e-22 2.249702081827727099e-22 1.004762618791817781e-20 5.224875839446726383e-21
6.773348711079808922e-16 1.675307893513024592e-16 2.874520304841320891e-22 2.881843158283054226e-22 2.837498098056213414e-22 2.706486400437142173e-22 2.443935986116704232e-22 1.355620663986822722e-22 6.045842550187026581e-21 3.144768883672365016e-21
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
