8.349999999999999600e-11 1.799999999999999988e-09 0.000000000000000000e+00 0.000000000000000000e+00 1.299999999999999905e-10 8.489999999999999569e-12 7.300000000000000641e-11 9.600000000000000453e-11
8.434000000000000292e-11 1.799999999999999988e-09 0.000000000000000000e+00 0.000000000000000000e+00 1.290999999999999988e-10 8.786999999999999616e-12 7.347000000000000582e-11 9.623999999999999543e-11
8.523999999999999464e-11 1.799999999999999988e-09 0.000000000000000000e+00 0.000000000000000000e+00 1.282000000000000071e-10 9.101000000000000095e-12 7.397999999999999940e-11 9.648999999999999457e-11
8.622000000000000056e-11 1.799999999999999988e-09 0.000000000000000000e+00 0.000000000000000000e+00 1.272000000000000105e-10 9.434000000000000393e-12 7.450999999999999654e-11 9.675000000000000194e-11
8.726999999999999952e-11 1.799999999999999988e-09 0.000000000000000000e+00 0.000000000000000000e+00 1.263999999999999978e-10 9.786999999999999394e-12 7.507000000000000546e-11 9.703999999999999525e-11
8.839000000000000444e-11 1.799999999999999988e-09 0.000000000000000000e+00 0.000000000000000000e+00 1.256999999999999899e-10 1.016000000000000033e-11 7.566999999999999564e-11 9.733000000000000149e-11
8.958000000000000240e-11 1.799999999999999988e-09 0.000000000000000000e+00 0.000000000000000000e+00 1.249000000000000030e-10 1.056000000000000024e-11 7.629999999999999760e-11 9.764999999999999366e-11
9.085000000000000164e-11 1.799999999999999988e-09 0.000000000000000000e+00 0.000000000000000000e+00 1.241999999999999950e-10 1.098000000000000047e-11 7.696999999999999373e-11 9.797999999999999408e-11
9.218999999999999391e-11 1.799999999999999988e-09 0.000000000000000000e+00 0.000000000000000000e+00 1.234999999999999871e-10 1.141999999999999940e-11 7.767999999999999697e-11 9.834000000000000627e-11
9.361000000000000038e-11 1.799999999999999988e-09 0.000000000000000000e+00 0.000000000000000000e+00 1.227000000000000002e-10 1.189000000000000043e-11 7.842999999999999438e-11 9.871999999999999617e-11
9.510999999999999520e-11 1.799999999999999988e-09 0.000000000000000000e+00 0.000000000000000000e+00 1.218000000000000085e-10 1.239000000000000032e-11 7.922999999999999420e-11 9.910999999999999431e-11
9.667999999999999598e-11 1.799999999999999988e-09 0.000000000000000000e+00 0.000000000000000000e+00 1.209999999999999957e-10 1.292000000000000069e-11 8.007000000000000112e-11 9.953000000000000423e-11
